comment,label
man thita not define and a.b =o,D
theta=not defineda.b=0,D
1:10:28 thetha-not definedand dot product -0,D
yes mam vector addition is commutative,D
thanku mam,F
thank you mam bahut help ho ja rahi hai apka concept sai,F
great explanation mam really really super mam,F
39:23 yes vector addition is also commutative,D
best teacher in the world ... thankyou so much mam . you are amazing.. it's crystal clear,F
thank you so much mam,F
product is 0and thita is not defined.,D
ma'am theeta 90 h or vector a or vector b =0 h,D
yes vector addition is commutative,D
theta becomes not defined if either a or b vector =0 and dot product of a and b vector =0,D
homework1:10:14theta = not defineda.b = 0,D
really good,F
the best maths teacher and the best educational channel,F
watching after pre boards,F
theta is not defined and dot product is 0.,D
theta is o degree and dot product is 0,D
1:07:08 theta=not defined and dot product=0,D
thita is 0 and so they are parallel,D
a.b= 0 and thitha = not defi6,D
"dot product=0,thita=not defined",D
ha hota h,I
*thank you so much mam for providing this amazing video*,F
39:30 yes it is,D
1:07:43 theta lies between 0 to 180 degree where a.b = 0 if any vector a or b will be 0 .,D
theta doesn't exist and dot product will be 0.,D
thita 90degree,D
thank you so much mam very i e explanation,F
mam.u r the best teacher ever,F
mam thita not define or a vector .b vector =0,D
mam o,D
thanks mam nice explanation,F
a vector . b vector= 0thitha= 90,D
koi gf bnegi to reply kar di,I
"amazing teacher hoo ap mam, thank you so much",F
thanks mamtoday 05/08/2024 complete,F
,I
,I
but mam answer of question 6 is different in ncert,D
thanks ma'am,F
app greta ho maim,I
,I
aap bahut achha padhte hai ma'am thank you,F
..thanks a lot ma'am. it's so helpful.11/12/2023.,F
thank you,F
waiting for your new class ma'am,F
ma'am ap live class kaha le rahi hai,D
10:20 cos 90=0,D
mam in question 14 ham yeh bhi bol sakte hai na if vector a and vector b are perpendicular to each other then dot product of a vector and b vector becomes 0 ?,D
thank you so much ma'am,F
because a vector and b vector is perpendicular to each other and cos90 is 0,D
thank you mam,F
thank you madam ji,F
thank you madam ji,F
for you mam,I
thank you ma'am,F
no one can beat this teacher she teaches that fluently,F
amazing conect overview and question solving methods,F
mam i swear bhot easily smj aa mai aya,F
bhout aacha samaj me aaya,F
thanks mam,F
thanku maam,F
every question becomes easy. with magnetic brains,F
,I
thobad fodun hatat deil,I
thank you,F
thank you mam meera hasta hua chehra happy new year mam,F
a very nice session ma'am thank you ma'am,F
thanks man,F
"ma'am, you write the formula and do not erase it, write it on the side. and the question you are solving, give a chance to take schreenshort so that notes can be made. and whatever you write, let it take schreenshort......",F
"#6. i have seen this lecture today. and you explain any concept in easy language, sir.5th december 2022",F
hi,I
thank you so much ma'am for your amazing explaination and guidance,F
start ca course also,F
u r awsum mam..... so energetic. god bless u.....,F
one of the best teacher in youtube and we like your teaching style as well thanks mam for your hard work,F
reason of the zero is because they are mutually perpendicular to each other.,D
cos 90=0,D
because of you mam i scored 37 out of 40 in my preboard thanks a lot mam,F
ma'am what did you said at 25:19,D
you are the amazing teacher of maths in whole youtube...,F
"mam, you are the best teacher of maths forever",F
thanku so much mamu r greatmam please thoda fast krwaya kro,F
thank u soo much mam,F
cauchy - schwartz inequality|a vector.b vector||a vector|+|b vector|triangle inequality|a vector+ b vector||a vector|+|b vector|,D
good evening ma'am,I
thank you ma'am.!because of you i scored 38/40 in my maths pt-2 exammerko laga nhi tha ki integrals jesa hard chapter aap itna easy tarike se samjha kar hume padha dogeacha bhi lagrha h but sath m bura bhi kyuki 12th session bs khatam hone wala h uske bad apne padhne ka naseeb shyd nahi milega,F
hii,I
magnitude of a vector ka square,D
thanks ma'am,F
tnx ma'am,F
your way of teaching is amazing mam . you are the best maths teacher,F
a vector.a vector=magnitude of a vector ka square,D
magnitude of vector a,D
thank you so much ma'am,F
mam dot product and cross product me cos and sin ka angle hi q lete h,D
magnitude ka square hoga,D
(vector a).(vector a)=(magnitude of vector a)^2,D
thank you mam for this amazing lecture,F
vector a . vector a = magnitude of vector a ka square,D
maine aaj tak jitne b channels ki videos dekhi h *magnet brain* ki *the best* h& maths to bssshivani mam ka teaching wayno words to saythank u sooo muchhhh mamm soch b nahi sakti ki shivani mam ki videos agar youtube par nahi hoti to mera maths kaisa hotathank u very muchhh,F
30:33 magnitude of a ka square,D
people if u want to achieve full marks pls study from shivani mamshe is amazingthanks a lot mam,F
,I
great,F
thankyou for clearing all our concepts mam,F
vector a . vector a = vector |a|^2,D
mam u are the best,F
vector a.vector a =0 hota h miss,D
when you have read physics in 11th thoroughly and now this chapter seems easiest to you,I
thank you mam,F
my first comment,I
nice,F
mam you are such a brilliant maths lady teacher i have never seen as like youthank you so much mam,F
hw : aa = 0,D
thank you for free and best lecture from brains.,F
shivani mam teaching great.increases the confident .vector algebra you are teaching very grateful.,F
very good explaination by magnet brains ..shivani mam,F
a.a =1,D
ur the best mam thank you mam,F
magnitude of unit vector root 3 hota h ya 1?pls explain,D
"#7. i have seen this lecture today. and you explain any concept in easy language, mam.7th december 2022",F
a perfect maths teacher i have ever seen,F
thank you so much mam for giving quality education,F
thankyou so much mam,F
you are great sir,F
thanku mam,F
god bless you mam,F
thanku mam,F
good,F
awesome,F
you are the best maths teacher in the world,F
guys.. iam confident i'll be able to get good marks..if i watch all shivani mam lecture on youtube... thought some of u r felling bored due to lengthy of video.. but her explanation was such a nice.. that i understood a lot..nd i have one question why u guys didn'tlike her videos .. she is one of my fav teacher on magnet brain..please leave a single like ...,F
maam ap mera mathematics ke u para confident badha diya thank you . i am not from cbse medium . but i honestly follow your every lecture which help me a lot . thank you very very much maam .,F
thank you mam,F
amazing lecture.,F
ma'am a dot b vector equls to 0 but scalar 0 ... am i right ma'am,D
thank you ma'am,F
vector a . vector a = |vector a |,D
mam vector a and b equal 0 kyu ki dono sclar ha,D
thanks mam,F
thank u soo much mam,F
vector a.vector a=|vector a|^2,D
best channel h,F
thanku so much mamu r so greatur videos are very beneficial for me,F
you teaches us mathematicsis very clearlythank you mam,F
thank you mam,F
thanks mam,F
o,I
a vector. a vector= | a vector|,D
thanks for teaching,F
hlo mam,I
hello mam,I
hi,I
hlo mam,I
"mam please videos fast upload kro, kyuki hmare school teachers 11th chapter krwa rhe hai, aur mujhe bs aapse hi samajh aata hai, so mam pls syllabus ko fast cover kro",F
.padh le...,I
thankyou so much mam,F
legends are learning with magnet brains,F
thanks ma'am,F
please sare chapter ka important question ka video de dijiye board level ka,F
thank you mam,F
thank you so much ma'am,F
mam u r gift for maths students really hat's of u mam,F
thank you so much,F
thanks a lot ma'am,F
2023/01/november,F
mam hindi me padha do,F
can you.suggest best teacher for physics,F
please pen ki volume thora increase karna request he,F
thank you mam for very good teaching,F
great teacher,F
thanks mam samajh me aa gya .,F
make a separate video of each chapter of class 12th math in which there is one shorts revision of all the formula......,F
#8. i have seen this lecture today. and you explain any concept in easy language.8th december 2022,F
your teaching style is amazingyou make 12th class maths easy,F
best maths teacher ever,F
thank you very much,F
great mam,F
thanku so much mam,F
thank you mam,F
best mam ever hit like if you agree,F
mam please make videos on imp questions of every chapter from board point of view as you did in term 1 it helped me a lot,F
aur mam aap ye bata deegye ki apki live class kab chalti hai please mam mujhe apki live class mai study karna hai,D
mam please....it's a humble request .....class 10th rs agarwal book ko bhi aap hi solve krwa do aapke padhaane ka way bhut hi acha hai sb kuch samjh m aata hai .....,F
you are one of the best teacher.but i m thinking why views are not comming in ur vedios,F
nice mam,F
every class is master class!!!,F
mam you are great,F
"thanku ma'am , u're the best",F
thanks a lot mam for this lacture,F
class bhadiya hai ma'am all consept is clear thanks and you are amazing teacher,F
,I
ba bye,I
thanks mamu r so great,F
ok mam,I
best of luck,I
thanks mam,F
thanks mam,F
"pata nahin aata,^_^",I
best of luck mam,I
thankyou so much mamitani achhi video upload hai youtube parjo perchej karane par bhi nahi milata,F
miss you mam,I
very nice video mam,F
23 sept 2023 abhi phati padhi hai par in future agar koi like karega toh yeah din yaad ayega... all the best bhai,I
,I
today is 23 june 2023 my concept are going to be strong with your best explanation,I
mam aap sach m bahut zyada acha padhate ho,F
thank you so much ma'am ur best,F
thankyou mam,F
"#9.i have seen this lecture today. and you explain any concept in easy language, sir.9th december 2022",F
shivani mam you are a very good teacher and your explanation is the best i have learned a lot in mathematics from you. i am a student of bihar board. and i am in 12th class. and i am reading from your magnet brain channel only. and i totally understand after reading from you. and i am also making notes of all the subjects.,F
thanks mam you are my best teacher,F
thanks mam you are super. you clear my all doubts thanku sooo much mam,F
o my god explanation is so deep,F
mam kham jada jaro or bola kham kar vasa ap acha kartao ho,I
why so underrated?,I
i am a commerce with maths student,I
thanku mam,F
this is my favourite yt channel .jst lvd it.,F
thanku mm for teaching us,F
i am understanding algebra now,F
thank you ma'am,F
thank you so much mam for your big contribution to us,F
,I
thanks mam,F
thanks mam you clear all my doubts related this chapter,F
thanks a loootttt mam,F
mam 13 question me aapne c vector me mainus le liya,D
thank you lot of mam,F
queen of mathematics,I
thankuuuuuuu,F
