comment,label
"#game made by brazilian beginner!#if you like, pls star thisimport randomimport timenome = input(""what is your name?>>>"")pacote = [""demonic eye"",""goblin"",""slime"",""zombie"",""spider"",""skeleton""]monstroescolhido = random.choice(pacote)print("" "")print(""an {} appeared!"".format(monstroescolhido))print("" "")jogador = 100monstro = 100#your attackwhile jogador > 1:time.sleep(1)print(""=================="")print("" "")print(""{}'s life: {}{}'s life: {}"".format(nome, jogador, monstroescolhido, monstro))print("" "")time.sleep(1)print(""what {} will do?"".format(nome))ataque = int(input(""[1] normal attack[2] special attack[3] recover life>>>""))print("" "")if ataque == 1:time.sleep(1)print(""{} dealt 15 damage!"".format(nome))monstro = monstro - 15time.sleep(1)print(""{} have {} life now!"".format(monstroescolhido, monstro))print("" "")elif ataque == 2:time.sleep(1)chance = random.randint(1,2)if chance == 1:print(""{} dealt 35 damage!"".format(nome))monstro = monstro - 35time.sleep(1)print(""{} have {} life now!"".format(monstroescolhido, monstro))print("" "")else:print(""{} failed!"".format(nome))elif ataque == 3:time.sleep(1)print(""{} recovered 30 life!"".format(nome))time.sleep(1)jogador = jogador + 30print(""{} have {} life now!"".format(nome, jogador))#win or loseif jogador < 1:time.sleep(1)print(""{} lose..."".format(nome))time.sleep(2)breakelif monstro < 1:time.sleep(1)print(""{} wins!!"".format(nome))time.sleep(2)break#enemy attackprint(""=================="")print("" "")print(""{} time!"".format(monstroescolhido))time.sleep(2)print("" "")ataqueinimigo = random.randint(1,3)if ataqueinimigo == 1:print(""{} dealt 10 damage!"".format(monstroescolhido))jogador = jogador - 10time.sleep(1)print(""{} have {} life now!"".format(nome, jogador))print("" "")elif ataqueinimigo == 2:print(""{} dealt 15 damage!"".format(monstroescolhido))jogador = jogador - 15time.sleep(1)print(""{} have {} life now!"".format(nome, jogador))print("" "")elif ataqueinimigo == 3:print(""{} dealt 20 damage!"".format(monstroescolhido))jogador = jogador - 20time.sleep(1)print(""{} have {} life now!"".format(nome, jogador))print("" "")print("" "")#win or lose 2if jogador < 1:time.sleep(1)print(""{} lose..."".format(nome))time.sleep(2)breakelif monstro < 1:time.sleep(1)print(""{} wins!!"".format(nome))time.sleep(2)break",I
keep going....keep it up,F
your concept is very very clear only in one video,F
supav lecture mam,F
16:26,I
thanks mam,F
we can use -4 too,D
12 mai ake 11 pdhna pd rha hai,F
you are great ma'am,F
can i follow this for isc,D
so nice explanation,F
,I
who was just waiting for her to get aside so that we can take screenshot at the last,I
thanku you mam,F
45:23mam why you not talking about eccentricity,D
mam appp formula kyu nii derive krte heee?????,D
please teacher try in english we can't understand it,D
the best part of her is that she gives us good question to solve on the given concept,F
thank you mam....,F
"mam, im from odisha. i prepare cbt test secondary sc",D
hindhi me aur bolana mem think,D
please mam can u tell me please..,D
mam pls can u tell me is conic section deleted for kcet 2021 pls mam???,D
you're legend ma'am.,F
very nice lecture.... every topic covered very well...,F
thanks a lot mam the god bless on you. please upload more lecture,F
thank you mam,F
my dear mam thanks for this,F
mam jitna accha aap padati hai untni acchi aap ho,F
"mam hyperbola , ellipses , parobola ko coin selection bol the hai",D
thanku mam bcoz of ur videos i was able to score good marks in maths,F
mam thoda hindi me bhi bata diya kare,F
who else is here for class 12th pre requisites,I
thankuuuu soo muchh mam,F
mam may god bless u,F
45.31,I
very helpful for boards pov,F
"thanks for the video, it was very helpful . :)",F
very nice mam amezing,F
mam aap bio ka video nhi banate,D
@learohub 9:29 beta is more than 90*,D
"ma'am your class is nice but i must say that there were some mistakes in the video .*in the case 2 of both ellipse and hyperbola ,the latus rectum is 2a^2/b, not 2b^2/a .*similarly there is also a change in eccentricity of ellipse(case2) also . it ise =the whole root of (1-a^2/b^2)hope it help everyone and really thanking you for the video",F
and the best part of this channel is she never force students to likes and subscribe,F
first time conic section padha.... sab samajh me aya... baki hyperbola thoda time mangta hai... but mam you are fabulous,F
,I
my exam is near about 25 days i am just started to study matha lol i m genius,I
crystal clear,F
and mam teach in english plz,F
mam u are teaching awesome. tnq for teaching.,F
excellent,F
thank you so much mam,F
amazingg mam,F
awesome video mam..great efforts of yours...,F
amazing teaching mam ..,F
ma'am please make a video on vectors class 12th maths,D
19:20 per -11-16=28 this is a wrong,D
thank you so much mam,F
mam ye ham har kisi ka equation hi kyu nikalte hai,D
circles....?,I
i wish ma'am could also make videos for bsc mathematics,D
find the equation of the parabola whose focus is the origin and whose directrix is the llne 2x+y-1=0plz provide the solution,D
52:40,I
"ma'm aap nind km lete ho hm tk video pahunchne ke liye, dark circles aa gye aapko.thanku so much",F
legends are those who watch this after 12th for jee,I
thanku soooooo much mam,F
mst kyaa pdati hoo app,F
thank you ma'am!,F
she is,I
mam discription ko check kriye usme time laps ache se set nhi huye aapne (:) ye lagana tha aur aapne (.) ye laga diya,F
thankyou mam,F
12:39 circle,I
mam aap kuchh derivation toh karae formulae ka kaise aaya. but thoda sa batakar fixed questions lakar views kama rahi ho.students ko robot mat banao.bas 80 min. ka thumbnail lagakarconcept toh badiya batao.,F
thank u so much for making one short videos for us.i'm preparing for entrance exam and it's very useful for me.,F
mam i am not satisfied with this vdo..... nd this i am commenting here as because you have cleared my concept in all other vdo...but not in this ....... concept left unclear that how these formula came ..... not happy with this vdo roshni mam,F
"thank you maam , actually these are so beneficial for class 12 th students to brush up their class 11 concepts ...thank you so much maam",F
awesome teaching process,F
logarithm,I
remember guys this teacher is a life saver and completes a chapter in just 1 hour,F
mam is doing a great job... love from pakistan,F
bohut aatchi se samaj mai aa geya,F
thanks alot mam it's super helpful,F
one of the best channel to get a sound knowledge abt a topic in simplest way possible ..and the best part is she complete the whole chapter in one video.its very much helpful mam thankyou,F
thank you ma'am,F
what if utube doesn't provide playback speed option,I
thanks maim,F
ma'am circle pe lecture banao pleasei can understand only your teaching,D
who all are here after cancelation of board exam,I
perfect class,F
mam you make all subjects easy for me thank you mam,F
thank you mam,F
thank u mam so much,F
mam u r just.....wow,F
flawless and complete coverage of the topic...thank you.,F
legends are watching after the cancellation of board exams,I
she is amazing..god gifted her this talent that she can teach anyone..maam i wish aap meri school ki teacher hoti...m to har exam m top krta..btw u look awesome in khule baalo m,F
please comment karke suggestions karo mam please please,F
mam mujhe kuch bi samja nahi raha he kya karu me suggestions please mam,D
mam nice method of teaching,F
mam..make up thoda kam karo,F
very nice mam,F
"finally finished this one as well, moving on to next one then",I
mam what's your name,D
thanks mam,F
first question me last me equation solve karte hue aapne jabardast galti kiya hai mam ......rectify it,F
watching after offline exams for prep of nda,I
our teacher just runs with the syllabus and when its over ... i'm like googly pad gayi yaar,I
mam ap parabola me definition of parabola wala formula nhi batai h....,D
hope you will pass in 11 class......>..<cause ma'm teach so very wellyou cant even deny.......,F
ma'am you skipped this equation of circlex + y + 2gx + 2 + y + c =0and also this is not in book but many questions are based upon this,F
on 4th april,I
ma'am please start taking classes for jee aspirants,D
when mam sad i got astonished,F
good evening ma'ami am rishav from gaya biharyou helped me a lot ma'am in getting good marks in my final examsearlier i had almost loosed hope of being passed in my examsbut after watching your videos and applying some self study and hard work i got 95.6%in my final examshope you are watching this commentthank you ma'am for the education provided by you,F
mam plz bsc aur 11th ka similar topic padha dijiye,D
"kya padhate ho,mam aap",D
watching one night before exam,I
superb ma'am,F
good,F
watching it on 31 marchanyone else,I
i am watching before a day of my exam or ncert k sare questions khud se attempt kar pa rhi hu thanku mam,F
i am watching to clear my compartment ....who else :) :),I
amazing mam,F
thank u mam,F
i am here because tomorrow is my exam,F
yeah .....tomorrow is my exam too...and so i m here,F
now after 15 hours i have an exam and i am studying now**astronomica music playing in background with coffin dance video**,F
,I
kal mera paper hai or ab dekh rha huun is video ko or saare chapters ke bhi bharose huun is channel ek,F
ultra pro legend are watching in april in compartlike if agree,I
very helpful mam.,F
thank you mam,F
mai to exam ke ek din phle padh raha hu kya hoga mera,F
thank u mam ..u really helps us....this vedio is too useful to make a lesson eassy for study...thank you once again mam,F
1:08:07,I
1:00:19,I
38:50,I
mera dhyan video par kam h comment par jyada.,F
thank you so much mam,F
kya hal hai,I
watching video one day before exam..,F
,I
well i am relieved that i am not only one who is watching this video just one day before exam,F
parabola: learn meme: utha le re baba utha le mere ko nhi re isko utha le,I
thank you ma'am....,F
who else is watching this for paper,F
who is the legend like me.. watching vedio just 1 day before exam...,F
2 days before exam abi to ultra sufficient time hai before 1 abhi bhi bahut time hai last night sllabus 0% to 100%so we are called lagend,F
enegene.....r complete their sllabus in one night and we are following their path,F
17 hours before exam,F
i studied before one day of exam and failed next day,F
11th 12th channel of learnohub has 12 lakh subscriber but 9 10 only 1 lakh kyunki hum 11th 12th waale saal bhar nhi padhte sirf exam mein padhte hai vele hai vele,F
k aaj koi duaa karo mere lyy,F
mam please 12 class oneshot videos please,F
nice ch explained full concept cristal clear,F
u r awesome teacher ever,F
,I
"legends are watching this before one day of exam,but ultra legends are watching this an hour before exam",F
tq mam,F
ye hmm hai ye mam hai or paadhi bilkul nahi ho rahi hai,F
mujai confusion hh ek question mm,D
legends are those who came here in march right before one day of examincluding me,F
it was really nice to study just before the day of exam tnx mam almost everything was clear .,F
tomarrow is my examination,F
thanks mam,F
yeh humm haiiiyehhh mam haiiauryhaa hmaare maths k ppr ki pawriii horiii h,I
who is like me who is studying in holidays btwn exams ??,F
legends are watching in march backbenchers like kro,F
who else is watching at 2x in march.,F
very nice explanation of chapter,F
i am watching this video before one day of exam thank you mam,F
ultra legends don't watch as they know they will top in the exams,I
"tomorrow is my maths exam and now i am watching this ......but thanks mam,.....",F
life saver,F
hyperbola ka first question mujhe samajh nhi aya,D
she's really an awesome teacher. i mean i didn't get distracted even once bcz of her way of teaching,F
just watching this before 7 hours of my exam,F
like if you are here in month of march,F
legends ultra pro max jo exam se pehele raat ko 2x speed m dekh rhe h,F
mam please dont say hello every one say something else,F
26:36 massage notification,I
1 day before exam only for formulas,F
